,stop_id_old,stop_code_old,stop_name_old,stop_desc_old,stop_lat,stop_lon,zone_id_old,stop_url_old,location_type_old,parent_station_old,wheelchair_boarding_old,stop_id_new,stop_code_new,stop_name_new,stop_desc_new,zone_id_new,stop_url_new,location_type_new,parent_station_new,wheelchair_boarding_new
6953,5688,5688.0,Chelsea St @ Luke Rd,,42.402874,-71.043921,,,0.0,,0.0,5688,5688.0,Chelsea St @ Luke Rd,,,,0.0,,1.0
6954,5689,5689.0,Chelsea St @ Irving St,,42.403156,-71.04637,,,0.0,,0.0,5689,5689.0,Chelsea St @ Irving St,,,,0.0,,1.0
6955,569,569.0,Dorchester Ave @ Valley Rd,,42.278090999999996,-71.066507,,,0.0,,0.0,569,569.0,Dorchester Ave @ Valley Rd,,,,0.0,,0.0
6956,5691,5691.0,Chelsea St @ Mead St,,42.404564,-71.049929,,,0.0,,0.0,5691,5691.0,Chelsea St @ Mead St,,,,0.0,,1.0
6957,5692,5692.0,Chelsea St @ Edmester Ct,,42.405279,-71.051946,,,0.0,,0.0,5692,5692.0,Chelsea St @ Edmester Ct,,,,0.0,,1.0
6958,5693,5693.0,Chelsea St @ Plumer St,,42.406009999999995,-71.053488,,,0.0,,0.0,5693,5693.0,Chelsea St @ Plumer St,,,,0.0,,1.0
6959,5695,5695.0,Broadway @ Everett Sq,,42.406791999999996,-71.055701,,,0.0,,0.0,5695,5695.0,Broadway @ Everett Sq,,,,0.0,,1.0
6960,57,57.0,Massachusetts Ave @ Albany St,,42.333825,-71.073541,,,0.0,,0.0,57,57.0,Massachusetts Ave @ Albany St,,,,0.0,,0.0
6961,570,570.0,Dorchester Ave @ St Gregory St,,42.275594,-71.067229,,,0.0,,0.0,570,570.0,Dorchester Ave @ St Gregory St,,,,0.0,,1.0
6962,5700,5700.0,Revere St @ Bellevue Ave,,42.418681,-70.99240999999999,,,0.0,,0.0,5700,5700.0,Revere St @ Bellevue Ave,,,,0.0,,1.0
6963,5701,5701.0,Revere St @ Bosson St,,42.418572999999995,-70.995974,,,0.0,,0.0,5701,5701.0,Revere St @ Bosson St,,,,0.0,,0.0
6964,5703,5703.0,Revere St @ Bates St,,42.418494,-70.998769,,,0.0,,0.0,5703,5703.0,Revere St @ Bates St,,,,0.0,,1.0
6965,5704,5704.0,Revere St @ Breed St,,42.417444,-71.000738,,,0.0,,0.0,5704,5704.0,Revere St @ Breed St,,,,0.0,,0.0
6966,5709,5709.0,Revere St @ Carleton St,,42.416728000000006,-71.006947,,,0.0,,0.0,5709,5709.0,Revere St @ Carleton St,,,,0.0,,0.0
6967,571,571.0,Dorchester Ave @ Washington St,,42.272302,-71.068076,,,0.0,,0.0,571,571.0,Dorchester Ave @ Washington St,,,,0.0,,1.0
6968,5711,5711.0,570 Broadway @ Elmwood Ave,,42.413515999999994,-71.01021899999999,,,0.0,,0.0,5711,5711.0,570 Broadway @ Elmwood Ave,,,,0.0,,1.0
6969,5713,5713.0,Broadway opp Central Ave,,42.410793,-71.01196999999999,,,0.0,,0.0,5713,5713.0,Broadway opp Central Ave,,,,0.0,,1.0
6970,5714,5714.0,Broadway @ Yeamans St,,42.408271,-71.013574,,,0.0,,0.0,5714,5714.0,Broadway @ Yeamans St,,,,0.0,,0.0
6971,5715,5715.0,Broadway @ Page St,,42.405046,-71.016352,,,0.0,,0.0,5715,5715.0,Broadway @ Page St,,,,0.0,,1.0
6972,5718,5718.0,Broadway @ Cabot St,,42.402054,-71.019701,,,0.0,,0.0,5718,5718.0,Broadway @ Cabot St,,,,0.0,,1.0
6973,5719,5719.0,Broadway @ Stockton St,,42.400896,-71.02103199999999,,,0.0,,0.0,5719,5719.0,Broadway @ Stockton St,,,,0.0,,1.0
6974,572,572.0,River St @ Washington St,,42.272455,-71.069568,,,0.0,,0.0,572,572.0,River St @ Washington St,,,,0.0,,0.0
6975,5720,5720.0,Broadway @ Webster Ave,,42.399753999999994,-71.022329,,,0.0,,0.0,5720,5720.0,Broadway @ Webster Ave,,,,0.0,,1.0
6976,5721,5721.0,Broadway opp Green St,,42.398745,-71.023666,,,0.0,,0.0,5721,5721.0,Broadway opp Green St,,,,0.0,,1.0
6977,5722,5722.0,Broadway @ Eleanor St,,42.397828999999994,-71.025257,,,0.0,,0.0,5722,5722.0,Broadway @ Eleanor St,,,,0.0,,1.0
6978,5723,5723.0,Broadway @ Parker St,,42.39693,-71.02686,,,0.0,,0.0,5723,5723.0,Broadway @ Parker St,,,,0.0,,1.0
6979,5724,5724.0,Broadway @ Cary Ave,,42.396026,-71.02844,,,0.0,,0.0,5724,5724.0,Broadway @ Cary Ave,,,,0.0,,1.0
6980,5725,5725.0,Broadway @ Crescent Ave,,42.395377,-71.02958100000001,,,0.0,,0.0,5725,5725.0,Broadway @ Crescent Ave,,,,0.0,,1.0
6981,5726,5726.0,Broadway opp Gerrish Ave,,42.394576,-71.03099,,,0.0,,0.0,5726,5726.0,Broadway opp Gerrish Ave,,,,0.0,,1.0
6982,5728,5728.0,Pearl St opp Essex St,,42.389527,-71.037719,,,0.0,,0.0,5728,5728.0,Pearl St opp Essex St,,,,0.0,,0.0
6983,5729,5729.0,Pearl St @ Williams St,,42.387978000000004,-71.038735,,,0.0,,0.0,5729,5729.0,Pearl St @ Williams St,,,,0.0,,0.0
6984,573,573.0,River St @ Temple St,,42.271894,-71.072017,,,0.0,,0.0,573,573.0,River St @ Temple St,,,,0.0,,0.0
6985,5730,5730.0,Meridian St @ Condor St,,42.382687,-71.039373,,,0.0,,0.0,5730,5730.0,Meridian St @ Condor St,,,,0.0,,0.0
6986,5731,5731.0,Meridian St @ West Eagle St,,42.381432000000004,-71.039378,,,0.0,,0.0,5731,5731.0,Meridian St @ West Eagle St,,,,0.0,,1.0
6987,5732,5732.0,Meridian St @ White St,,42.380385,-71.039312,,,0.0,,0.0,5732,5732.0,Meridian St @ White St,,,,0.0,,1.0
6988,5733,5733.0,Meridian St @ Eutaw St,,42.378716,-71.039287,,,0.0,,0.0,5733,5733.0,Meridian St @ Eutaw St,,,,0.0,,1.0
6989,5734,5734.0,Meridian St @ Lexington St,,42.377027000000005,-71.039244,,,0.0,,0.0,5734,5734.0,Meridian St @ Lexington St,,,,0.0,,1.0
6990,5736,5736.0,Meridian St @ Liverpool St,,42.37409,-71.03914300000001,,,0.0,,0.0,5736,5736.0,Meridian St @ Liverpool St,,,,0.0,,0.0
6991,5737,5737.0,Meridian St @ Havre St,,42.37203,-71.039105,,,0.0,,0.0,5737,5737.0,Meridian St @ Havre St,,,,0.0,,0.0
6992,574,574.0,River St @ Cedar St,,42.271399,-71.07486899999999,,,0.0,,0.0,574,574.0,River St @ Cedar St,,,,0.0,,0.0
6993,5742,5742.0,Meridian St @ Havre St,,42.372502000000004,-71.038958,,,0.0,,0.0,5742,5742.0,Meridian St @ Havre St,,,,0.0,,1.0
6994,5743,5743.0,Meridian St @ Saratoga St,,42.375709,-71.03903100000001,,,0.0,,0.0,5743,5743.0,Meridian St @ Saratoga St,,,,0.0,,1.0
6995,5745,5745.0,Meridian St @ Eutaw St,,42.378763,-71.039108,,,0.0,,0.0,5745,5745.0,Meridian St @ Eutaw St,,,,0.0,,1.0
6996,5746,5746.0,Meridian St @ White St,,42.380445,-71.039186,,,0.0,,0.0,5746,5746.0,Meridian St @ White St,,,,0.0,,1.0
6997,5747,5747.0,Meridian St @ Falcon St,,42.382078,-71.03918399999999,,,0.0,,0.0,5747,5747.0,Meridian St @ Falcon St,,,,0.0,,1.0
6998,5748,5748.0,Pearl St @ Marginal St,,42.387939,-71.03856999999999,,,0.0,,0.0,5748,5748.0,Pearl St @ Marginal St,,,,0.0,,0.0
6999,5749,5749.0,Pearl St @ Essex St,,42.389439,-71.037624,,,0.0,,0.0,5749,5749.0,Pearl St @ Essex St,,,,0.0,,0.0
7000,575,575.0,River St @ Standard St,,42.271741999999996,-71.078388,,,0.0,,0.0,575,575.0,River St @ Standard St,,,,0.0,,0.0
7001,5750,5750.0,Broadway @ Gerrish Ave,,42.394393,-71.03111,,,0.0,,0.0,5750,5750.0,Broadway @ Gerrish Ave,,,,0.0,,1.0
7002,5751,5751.0,Broadway @ Crescent Ave,,42.395196999999996,-71.029701,,,0.0,,0.0,5751,5751.0,Broadway @ Crescent Ave,,,,0.0,,1.0
7003,5752,5752.0,Broadway @ Parker St,,42.396747,-71.026979,,,0.0,,0.0,5752,5752.0,Broadway @ Parker St,,,,0.0,,1.0
7004,5753,5753.0,Broadway @ Eleanor St,,42.397643,-71.02537,,,0.0,,0.0,5753,5753.0,Broadway @ Eleanor St,,,,0.0,,1.0
7005,5754,5754.0,Broadway @ Green St,,42.398643,-71.023637,,,0.0,,0.0,5754,5754.0,Broadway @ Green St,,,,0.0,,1.0
7006,5755,5755.0,Broadway @ Webster Ave,,42.399557,-71.02239399999999,,,0.0,,0.0,5755,5755.0,Broadway @ Webster Ave,,,,0.0,,1.0
7007,5756,5756.0,Broadway @ Stockton St,,42.400698999999996,-71.02109300000001,,,0.0,,0.0,5756,5756.0,Broadway @ Stockton St,,,,0.0,,1.0
7008,5757,5757.0,Broadway @ Cabot St,,42.401857,-71.019773,,,0.0,,0.0,5757,5757.0,Broadway @ Cabot St,,,,0.0,,1.0
7009,5759,5759.0,Broadway @ Taft St,,42.404978,-71.016173,,,0.0,,0.0,5759,5759.0,Broadway @ Taft St,,,,0.0,,1.0
7010,576,576.0,River St opp Duxbury Rd,,42.271405,-71.080781,,,0.0,,0.0,576,576.0,River St opp Duxbury Rd,,,,0.0,,0.0
7011,5760,5760.0,Broadway @ Herman St,,42.405896000000006,-71.015095,,,0.0,,0.0,,,,,,,,,
7012,5761,5761.0,Broadway @ Pleasant St,,42.408443,-71.013288,,,0.0,,0.0,5761,5761.0,Broadway @ Pleasant St,,,,0.0,,1.0
7013,57618,57618.0,Washington St @ Norwood Hospital,,42.189515,-71.202573,,,0.0,,0.0,57618,57618.0,Washington St @ Norwood Hospital,,,,0.0,,1.0
7014,5763,5763.0,Broadway opp Fernwood Ave,,42.411045,-71.011627,,,0.0,,0.0,5763,5763.0,Broadway opp Fernwood Ave,,,,0.0,,1.0
7015,5765,5765.0,Broadway opp Elmwood Ave,,42.413556,-71.009976,,,0.0,,0.0,5765,5765.0,Broadway opp Elmwood Ave,,,,0.0,,0.0
7016,5768,5768.0,Revere St @ Lee St,,42.416594,-71.005719,,,0.0,,0.0,5768,5768.0,Revere St @ Lee St,,,,0.0,,1.0
7017,577,577.0,River St opp Leahaven Rd,,42.27135,-71.082411,,,0.0,,0.0,577,577.0,River St opp Leahaven Rd,,,,0.0,,0.0
7018,5770,5770.0,Revere St @ Stowers St,,42.416453000000004,-71.00175300000001,,,0.0,,0.0,5770,5770.0,Revere St @ Stowers St,,,,0.0,,0.0
7019,5771,5771.0,235 Revere St opp Breed St,,42.417466,-71.00059,,,0.0,,0.0,5771,5771.0,235 Revere St opp Breed St,,,,0.0,,1.0
7020,5774,5774.0,Revere St @ Sagamore St,,42.418574,-70.99271999999999,,,0.0,,0.0,5774,5774.0,Revere St @ Sagamore St,,,,0.0,,1.0
7021,5776,5776.0,Ocean Ave @ Revere St,,42.418607,-70.98803000000001,,,0.0,,0.0,5776,5776.0,Ocean Ave @ Revere St,,,,0.0,,0.0
7022,5779,5779.0,376 Ocean Ave,,42.409905,-70.991612,,,0.0,,0.0,5779,5779.0,376 Ocean Ave,,,,0.0,,0.0
7023,578,578.0,River St @ Newcroft Circle,,42.271152,-71.084455,,,0.0,,0.0,578,578.0,River St @ Newcroft Circle,,,,0.0,,0.0
7024,5780,5780.0,Ocean Ave @ Beach St,,42.408607,-70.991919,,,0.0,,0.0,5780,5780.0,Ocean Ave @ Beach St,,,,0.0,,1.0
7025,5781,5781.0,Beach St @ N Shore Rd,,42.408604,-70.993409,,,0.0,,0.0,5781,5781.0,Beach St @ N Shore Rd,,,,0.0,,0.0
7026,5783,5783.0,Beach St opp Nahant Ave,,42.408817,-70.99548,,,0.0,,0.0,5783,5783.0,Beach St opp Nahant Ave,,,,0.0,,0.0
7027,5784,5784.0,Beach St @ VFW Pkwy,,42.410007,-70.998887,,,0.0,,0.0,5784,5784.0,Beach St @ VFW Pkwy,,,,0.0,,0.0
7028,5786,5786.0,Beach St @ Harris St,,42.409085,-71.003659,,,0.0,,0.0,5786,5786.0,Beach St @ Harris St,,,,0.0,,0.0
7029,5788,5788.0,Beach St @ School St,,42.408978000000005,-71.008839,,,0.0,,0.0,5788,5788.0,Beach St @ School St,,,,0.0,,1.0
7030,5789,5789.0,Central Ave @ Broadway,,42.410303000000006,-71.011762,,,0.0,,0.0,5789,5789.0,Central Ave @ Broadway,,,,0.0,,1.0
7031,579,579.0,River St @ Gladeside Ave,,42.270226,-71.08783100000001,,,0.0,,0.0,579,579.0,River St @ Gladeside Ave,,,,0.0,,0.0
7032,5790,5790.0,49 Central Ave,,42.409605,-71.010465,,,0.0,,0.0,5790,5790.0,49 Central Ave,,,,0.0,,1.0
7033,5792,5792.0,Beach St @ Eustis St,,42.40923,-71.006776,,,0.0,,0.0,5792,5792.0,Beach St @ Eustis St,,,,0.0,,0.0
7034,5794,5794.0,Beach St @ Harris St - Bell Circle,,42.408994,-71.003578,,,0.0,,0.0,5794,5794.0,Beach St @ Harris St - Bell Circle,,,,0.0,,0.0
7035,5797,5797.0,Beach St @ Walnut Ave,,42.409189000000005,-70.99676,,,0.0,,0.0,5797,5797.0,Beach St @ Walnut Ave,,,,0.0,,1.0
7036,5798,5798.0,Beach St @ N Shore Rd,,42.408516999999996,-70.993668,,,0.0,,0.0,5798,5798.0,Beach St @ N Shore Rd,,,,0.0,,1.0
7037,58,58.0,Massachusetts Ave @ Harrison Ave,,42.334948,-71.074931,,,0.0,,0.0,58,58.0,Massachusetts Ave @ Harrison Ave,,,,0.0,,1.0
7038,580,580.0,River St @ Fremont St,,42.270027,-71.090009,,,0.0,,0.0,580,580.0,River St @ Fremont St,,,,0.0,,0.0
7039,5801,5801.0,Beach St @ Wilson St,,42.406175,-71.013788,,,0.0,,0.0,5801,5801.0,Beach St @ Wilson St,,,,0.0,,1.0
7040,5802,5802.0,Beach St @ Mill St,,42.406125,-71.011539,,,0.0,,0.0,,,,,,,,,
7041,5803,5803.0,Winthrop Ave @ Beach St,,42.407094,-71.010254,,,0.0,,0.0,,,,,,,,,
7042,5804,5804.0,Winthrop Ave @ Victoria St,,42.406042,-71.007663,,,0.0,,0.0,5804,5804.0,Winthrop Ave @ Victoria St,,,,0.0,,1.0
7043,5805,5805.0,Winthrop Ave @ Revere Beach Pkway,,42.40524,-71.005492,,,0.0,,0.0,5805,5805.0,Winthrop Ave @ Revere Beach Pkway,,,,0.0,,1.0
7044,5806,5806.0,Revere Beach Pkwy @ Green St,,42.403873,-71.002152,,,0.0,,0.0,5806,5806.0,Revere Beach Pkwy @ Green St,,,,0.0,,0.0
7045,5807,5807.0,Revere Beach Pkwy @ Pratt St,,42.403528,-71.00162900000001,,,0.0,,0.0,,,,,,,,,
7046,5808,5808.0,Revere Beach Pkwy opp N Shore Rd,,42.400923,-70.99765500000001,,,0.0,,0.0,5808,5808.0,Revere Beach Pkwy opp N Shore Rd,,,,0.0,,0.0
7047,5809,5809.0,560 Winthrop Ave,,42.400315,-70.99669300000001,,,0.0,,0.0,5809,5809.0,560 Winthrop Ave,,,,0.0,,0.0
7048,5811,5811.0,Crescent Ave @ Winthrop Ave,,42.395795,-70.989199,,,0.0,,0.0,5811,5811.0,Crescent Ave @ Winthrop Ave,,,,0.0,,1.0
7049,5812,5812.0,Crescent Ave @ Webster St,,42.394069,-70.986688,,,0.0,,0.0,5812,5812.0,Crescent Ave @ Webster St,,,,0.0,,0.0
7050,5813,5813.0,Crescent Ave @ Summer St,,42.393545,-70.98499,,,0.0,,0.0,5813,5813.0,Crescent Ave @ Summer St,,,,0.0,,1.0
7051,5814,5814.0,Crescent Ave @ Winthrop Pkwy,,42.393352,-70.982159,,,0.0,,0.0,5814,5814.0,Crescent Ave @ Winthrop Pkwy,,,,0.0,,0.0
7052,5815,5815.0,Endicott Ave opp Bradstreet Ave,,42.394622999999996,-70.982434,,,0.0,,0.0,5815,5815.0,Endicott Ave opp Bradstreet Ave,,,,0.0,,1.0
7053,5816,5816.0,200 Endicott Ave,,42.395962,-70.98343,,,0.0,,0.0,,,,,,,,,
7054,5817,5817.0,Endicott Ave @ Leverett Ave,,42.398432,-70.987922,,,0.0,,0.0,5817,5817.0,Endicott Ave @ Leverett Ave,,,,0.0,,0.0
7055,5818,5818.0,Endicott Ave @ Atlantic Ave,,42.399023,-70.990628,,,0.0,,0.0,5818,5818.0,Endicott Ave @ Atlantic Ave,,,,0.0,,0.0
7056,5820,5820.0,209 Revere Beach Pkwy,,42.400553,-70.996532,,,0.0,,0.0,5820,5820.0,209 Revere Beach Pkwy,,,,0.0,,0.0
7057,5821,5821.0,Revere Beach Pkwy @ Campbell Ave,,42.401646,-70.99855600000001,,,0.0,,0.0,5821,5821.0,Revere Beach Pkwy @ Campbell Ave,,,,0.0,,0.0
7058,5822,5822.0,Revere Beach Pkwy @ Wood Ave,,42.402667,-70.999981,,,0.0,,0.0,,,,,,,,,
7059,5823,5823.0,Revere Beach Pkwy @ Hillside Ave,,42.404185999999996,-71.002135,,,0.0,,0.0,,,,,,,,,
7060,5824,5824.0,Winthrop Ave @ Revere Beach Pkwy,,42.405421000000004,-71.00543499999999,,,0.0,,0.0,5824,5824.0,Winthrop Ave @ Revere Beach Pkwy,,,,0.0,,0.0
7061,5825,5825.0,Winthrop Ave @ Elm St,,42.406125,-71.007611,,,0.0,,0.0,,,,,,,,,
7062,5826,5826.0,Winthrop Ave @ Beach St,,42.407203,-71.010246,,,0.0,,0.0,5826,5826.0,Winthrop Ave @ Beach St,,,,0.0,,0.0
7063,5827,5827.0,Winthrop Ave @ Broadway,,42.409422,-71.012573,,,0.0,,0.0,5827,5827.0,Winthrop Ave @ Broadway,,,,0.0,,0.0
7064,5828,5828.0,Proctor Ave @ B St,,42.413663,-71.01477,,,0.0,,0.0,5828,5828.0,Proctor Ave @ B St,,,,0.0,,0.0
7065,5829,5829.0,Proctor Ave @ Cooledge Ave,,42.41402,-71.01609300000001,,,0.0,,0.0,,,,,,,,,
7066,583,583.0,River St opp Gladeside Ave,,42.270249,-71.08740999999999,,,0.0,,0.0,583,583.0,River St opp Gladeside Ave,,,,0.0,,0.0
7067,5830,5830.0,Adams St @ Constitution Ave,,42.415764,-71.017161,,,0.0,,0.0,5830,5830.0,Adams St @ Constitution Ave,,,,0.0,,0.0
7068,5831,5831.0,Adams St @ Adams Ct,,42.416906,-71.016503,,,0.0,,0.0,5831,5831.0,Adams St @ Adams Ct,,,,0.0,,0.0
7069,5832,5832.0,Cooledge St @ Adams St,,42.416671,-71.01694599999999,,,0.0,,0.0,5832,5832.0,Cooledge St @ Adams St,,,,0.0,,0.0
7070,5833,5833.0,Constitution Ave @ Cooledge St,,42.416403,-71.019129,,,0.0,,0.0,5833,5833.0,Constitution Ave @ Cooledge St,,,,0.0,,0.0
7071,5835,5835.0,Constitution Ave @ Adams St,,42.415782,-71.01699,,,0.0,,0.0,,,,,,,,,
7072,5836,5836.0,Cooledge St @ Broadway,,42.413925,-71.010009,,,0.0,,0.0,,,,,,,,,
7073,5837,5837.0,Proctor Ave @ Broadway,,42.412593,-71.010941,,,0.0,,0.0,5837,5837.0,Proctor Ave @ Broadway,,,,0.0,,1.0
7074,5839,5839.0,Bennington St @ Trident St,,42.385555,-71.01030300000001,,,0.0,,0.0,5839,5839.0,Bennington St @ Trident St,,,,0.0,,0.0
7075,584,584.0,308 River St opp Newcroft Circle,,42.271172,-71.083864,,,0.0,,0.0,584,584.0,308 River St opp Newcroft Circle,,,,0.0,,0.0
7076,5841,5841.0,Bennington St @ Westbrook St,,42.384811,-71.01251500000001,,,0.0,,0.0,5841,5841.0,Bennington St @ Westbrook St,,,,0.0,,0.0
7077,5842,5842.0,Bennington St @ Byron St,,42.383509000000004,-71.01619000000001,,,0.0,,0.0,5842,5842.0,Bennington St @ Byron St,,,,0.0,,1.0
7078,5843,5843.0,Bennington St @ Moore St,,42.382721999999994,-71.01836800000001,,,0.0,,0.0,5843,5843.0,Bennington St @ Moore St,,,,0.0,,0.0
7079,5844,5844.0,Bennington St @ Curtis St,,42.381979,-71.02036,,,0.0,,0.0,5844,5844.0,Bennington St @ Curtis St,,,,0.0,,1.0
7080,5846,5846.0,467 Chelsea St - Eagle Square,,42.381366,-71.02534200000001,,,0.0,,0.0,5846,5846.0,467 Chelsea St - Eagle Square,,,,0.0,,1.0
7081,5847,5847.0,Bennington St opp Wood Island Station,,42.380712,-71.023797,,,0.0,,0.0,5847,5847.0,Bennington St opp Wood Island Station,,,,0.0,,0.0
7082,5848,5848.0,Bennington St @ Neptune Rd,,42.380107,-71.025378,,,0.0,,0.0,5848,5848.0,Bennington St @ Neptune Rd,,,,0.0,,1.0
7083,5849,5849.0,Bennington St @ Chelsea St,,42.379402,-71.027455,,,0.0,,0.0,5849,5849.0,Bennington St @ Chelsea St,,,,0.0,,1.0
7084,585,585.0,River St @ Leahaven Rd,,42.271259,-71.082334,,,0.0,,0.0,585,585.0,River St @ Leahaven Rd,,,,0.0,,0.0
7085,5850,5850.0,Bennington St @ Prescott St,,42.378169,-71.030201,,,0.0,,0.0,5850,5850.0,Bennington St @ Prescott St,,,,0.0,,0.0
7086,5851,5851.0,Bennington St @ Putnam St,,42.377565999999995,-71.031805,,,0.0,,0.0,5851,5851.0,Bennington St @ Putnam St,,,,0.0,,2.0
7087,5852,5852.0,Bennington St @ Brooks St,,42.376899,-71.03360500000001,,,0.0,,0.0,5852,5852.0,Bennington St @ Brooks St,,,,0.0,,0.0
7088,5853,5853.0,Bennington St @ Marion St,,42.376008,-71.035984,,,0.0,,0.0,5853,5853.0,Bennington St @ Marion St,,,,0.0,,0.0
7089,5854,5854.0,Bennington St @ Porter St,,42.375017,-71.038653,,,0.0,,0.0,5854,5854.0,Bennington St @ Porter St,,,,0.0,,0.0
7090,5857,5857.0,Sumner St @ Cottage St,,42.367121999999995,-71.03586700000001,,,0.0,,0.0,5857,5857.0,Sumner St @ Cottage St,,,,0.0,,1.0
7091,5858,5858.0,Sumner St @ Lamson St,,42.365909,-71.03312,,,0.0,,0.0,5858,5858.0,Sumner St @ Lamson St,,,,0.0,,1.0
7092,5859,5859.0,Sumner St @ Webster St,,42.365403,-71.031944,,,0.0,,0.0,5859,5859.0,Sumner St @ Webster St,,,,0.0,,1.0
7093,586,586.0,River St @ Meadowbank Ave,,42.271267,-71.08154300000001,,,0.0,,0.0,586,586.0,River St @ Meadowbank Ave,,,,0.0,,0.0
7094,5860,5860.0,Jeffries St @ Webster St,,42.364649,-71.029662,,,0.0,,0.0,5860,5860.0,Jeffries St @ Webster St,,,,0.0,,0.0
7095,5861,5861.0,Jeffries St @ Maverick St,,42.365634,-71.02887,,,0.0,,0.0,5861,5861.0,Jeffries St @ Maverick St,,,,0.0,,1.0
7096,58618,58618.0,Washington St @ Day St,,42.192493,-71.201766,,,0.0,,0.0,58618,58618.0,Washington St @ Day St,,,,0.0,,0.0
7097,5862,5862.0,Opp 345 Maverick St,,42.366524,-71.030532,,,0.0,,0.0,5862,5862.0,Opp 345 Maverick St,,,,0.0,,0.0
7098,5863,5863.0,Maverick St @ Lawson St,,42.367228000000004,-71.03218100000001,,,0.0,,0.0,5863,5863.0,Maverick St @ Lawson St,,,,0.0,,1.0
7099,5864,5864.0,Maverick St @ Cottage St,,42.368292,-71.034615,,,0.0,,0.0,5864,5864.0,Maverick St @ Cottage St,,,,0.0,,1.0
7100,5865,5865.0,Maverick St @ Frankfort St,,42.368921,-71.03605400000001,,,0.0,,0.0,5865,5865.0,Maverick St @ Frankfort St,,,,0.0,,0.0
7101,5867,5867.0,Bennington St @ Porter St,,42.374984000000005,-71.038438,,,0.0,,0.0,5867,5867.0,Bennington St @ Porter St,,,,0.0,,0.0
7102,5868,5868.0,Bennington St @ Marion St,,42.376028999999996,-71.035676,,,0.0,,0.0,5868,5868.0,Bennington St @ Marion St,,,,0.0,,0.0
7103,5869,5869.0,Bennington St @ Brooks St,,42.376843,-71.033472,,,0.0,,0.0,5869,5869.0,Bennington St @ Brooks St,,,,0.0,,1.0
7104,587,587.0,168 River St opp Standard St,,42.271645,-71.078311,,,0.0,,0.0,587,587.0,168 River St opp Standard St,,,,0.0,,0.0
7105,5870,5870.0,Bennington St @ Putnam St,,42.377644000000004,-71.03133000000001,,,0.0,,0.0,5870,5870.0,Bennington St @ Putnam St,,,,0.0,,0.0
7106,5871,5871.0,Bennington St @ Prescott St,,42.378301,-71.02957099999999,,,0.0,,0.0,5871,5871.0,Bennington St @ Prescott St,,,,0.0,,1.0
7107,5872,5872.0,Bennington St @ Swift St,,42.381186,-71.02194399999999,,,0.0,,0.0,5872,5872.0,Bennington St @ Swift St,,,,0.0,,1.0
7108,5873,5873.0,Bennington St @ Harmony St,,42.381679999999996,-71.020599,,,0.0,,0.0,5873,5873.0,Bennington St @ Harmony St,,,,0.0,,1.0
7109,5874,5874.0,Bennington St @ Moore St,,42.382489,-71.01847,,,0.0,,0.0,5874,5874.0,Bennington St @ Moore St,,,,0.0,,1.0
7110,5875,5875.0,Bennington St @ Byron St,,42.383289000000005,-71.016325,,,0.0,,0.0,5875,5875.0,Bennington St @ Byron St,,,,0.0,,1.0
7111,5877,5877.0,Bennington St @ Westbrook St,,42.384608,-71.01265699999999,,,0.0,,0.0,5877,5877.0,Bennington St @ Westbrook St,,,,0.0,,1.0
7112,5878,5878.0,Bennington St @ Trident St,,42.385328,-71.010427,,,0.0,,0.0,5878,5878.0,Bennington St @ Trident St,,,,0.0,,1.0
7113,588,588.0,River St opp Cedar St,,42.271295,-71.074811,,,0.0,,0.0,588,588.0,River St opp Cedar St,,,,0.0,,0.0
7114,5881,5881.0,Bennington St @ Antrim St,,42.387060999999996,-71.00575,,,0.0,,0.0,5881,5881.0,Bennington St @ Antrim St,,,,0.0,,1.0
7115,5882,5882.0,Boardman St @ Saratoga St,,42.387324,-71.008261,,,0.0,,0.0,5882,5882.0,Boardman St @ Saratoga St,,,,0.0,,1.0
7116,5883,5883.0,Boardman St @ Ashley St,,42.38916,-71.010564,,,0.0,,0.0,5883,5883.0,Boardman St @ Ashley St,,,,0.0,,0.0
7117,5884,5884.0,Boardman St @ Leyden St,,42.390844,-71.012513,,,0.0,,0.0,5884,5884.0,Boardman St @ Leyden St,,,,0.0,,0.0
7118,5886,5886.0,Waldemar Ave @ McClellan Hwy,,42.393409999999996,-71.011238,,,0.0,,0.0,5886,5886.0,Waldemar Ave @ McClellan Hwy,,,,0.0,,0.0
7119,5887,5887.0,220 Waldemar Ave,,42.393252000000004,-71.008144,,,0.0,,0.0,5887,5887.0,220 Waldemar Ave,,,,0.0,,1.0
7120,5888,5888.0,160 Waldemar Ave,,42.393011,-71.00708,,,0.0,,0.0,5888,5888.0,160 Waldemar Ave,,,,0.0,,0.0
7121,5889,5889.0,Crestway Rd @ Faywood Ave,,42.392097,-71.004818,,,0.0,,0.0,5889,5889.0,Crestway Rd @ Faywood Ave,,,,0.0,,0.0
7122,589,589.0,River St opp Temple St,,42.271808,-71.071922,,,0.0,,0.0,589,589.0,River St opp Temple St,,,,0.0,,0.0
7123,5890,5890.0,171 Faywood Ave,,42.392174,-71.00585,,,0.0,,0.0,5890,5890.0,171 Faywood Ave,,,,0.0,,0.0
7124,5891,5891.0,219 Faywood Ave,,42.392182,-71.00768199999999,,,0.0,,0.0,5891,5891.0,219 Faywood Ave,,,,0.0,,0.0
7125,5892,5892.0,202 Orient Ave,,42.390854,-71.008241,,,0.0,,0.0,5892,5892.0,202 Orient Ave,,,,0.0,,1.0
